image_path,label,source
C:\Projects\choochoo\data\raw\cifake\train\REAL\1694 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0046 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5277 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\sid_set\00000_00064.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\1688 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3639 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0853 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0979 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0736 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3929 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2731 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2856 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2807 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2625 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1194 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0346 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\637 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0904 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4205 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2405 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4522 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4189 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3770 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5561 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\413 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1149 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\701.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5673 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2729 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0567 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0950 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3966 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3116 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5114 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4733.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4068 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2814 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0497.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0357 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00002_00642.jpg,1,sid_set
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img011125.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2233.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0864 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4939 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0866 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1925 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0733 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\671 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2752 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4560 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3710 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0178 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5192 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1301 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1594 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img022831.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1182 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1495 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\370 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4663 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\542 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1244 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1569 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\394 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0707 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0422.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1251 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0420 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1476 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00003_00138.jpg,0,sid_set
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img029478.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3294.jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img029806.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2627.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2280 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0480 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0365 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0270.jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img006012.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3605 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\62ea5eb8818893e82d772e6c4f465157.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0338 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\12fd5fc93d934e38e1681815de22d155.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\535 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4427 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\878 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\551 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4718 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0384 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00003_00354.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3098 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4873 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2720 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3680 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0886 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0706 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1575.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1666.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3184.jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_CC9K\d904d57925b26a35fcdbb2729bd7a8e1.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4528.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0506 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00000_00517.jpg,1,sid_set
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\2da46a3818c6974404d59c4488d4cef3.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2958 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2355 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4368 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\181 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1157 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0013 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3570 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2435 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4049 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img021274.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2785 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3049 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1844 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3320 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3696 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0780.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1354 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3118 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img019566.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4987 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2502 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4390 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1855 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1293 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img000638.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1600.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3500 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3705 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4222 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5443 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5327.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0637 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2998 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0407 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1927.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2499 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5510 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1186 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4041 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1849 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00001_00185.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\2051 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2478 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3503 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5244 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2674 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0950 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0351 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4531 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1867 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5440 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2202.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1393 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5649 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3803 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5798 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2965 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0428 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1258 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1028 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2213 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\356 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3069 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4288.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1375 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1368 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5605 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\486 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0833 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2224 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1266.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3757 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00003_00798.jpg,1,sid_set
C:\Projects\choochoo\data\raw\cifake\test\REAL\0793 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2853 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0426 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1270 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2562 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0255 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4222 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0903 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2071.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1399 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img001676.jpg,0,wildfake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\1227f15b39522125e6c91c8fa9025bea.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0327 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1168 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1991 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2230 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\762 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\192.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2364 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3472 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2142 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4812 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1836 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\35d6fb61be4f206739c31757f75547c8.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1986 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\335 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3261 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1535 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\sid_set\00002_00236.jpg,0,sid_set
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img023574.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4451 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1083 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4835 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2979 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0096 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4274 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4509 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0816 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5471 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2360 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\813 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2259 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\271 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0409 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3189.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3121.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4164 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4625 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\bd5357b8504e5922ab3b29e88732fedc.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5383.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0651.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2455 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2768 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4774.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1454.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0329 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1356 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4634 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3227 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5391 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1422 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1410.jpg,1,cifake
C:\Projects\choochoo\data\raw\sid_set\00001_00006.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5366.jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img012666.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2537 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00001_00704.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\test\FAKE\429 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1499 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3528 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4919 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\40 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4440.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\58 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5840 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3114 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3301 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2820 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4687 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5205 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1421 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4401 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2238 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0084 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2858 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1673 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4252 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0419 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\1db5c22f263fd31a82036ada215ff1e3.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1238 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4255 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0806 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4260 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\sid_set\00000_00597.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\test\REAL\0566 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2297 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2505 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5825 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2725 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2069 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4232 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1308.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3947 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3698.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4396.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3051 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2990 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\43 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1995 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3110 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3892 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2356 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img029904.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0164 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1917 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3681.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3937 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3703 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1082 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0207 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4417 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0614 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3483 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2263 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4846 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0009 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\932 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0780 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4219 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0424 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2261.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0443 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5126 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3641 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2804 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0783 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\561 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5810 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4413 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1086 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4766 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0232 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0120.jpg,0,cifake
